                  国证2000 (399303) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	市盈率.      	市盈率.      	市盈率.PE百分比	 
 2011/07/20	 4091.61	 4092.41	 4031.68	 4074.28	       29403208	    4088.74	    4037.64	    3929.84	    3871.92	           	           	           	           	           	          0	   29403208	   34582324	   33083756	       0.00	           	           	
 2011/07/21	 4068.56	 4068.56	 4019.13	 4019.84	       29196190	    4076.90	    4042.11	    3948.57	    3870.77	           	           	           	           	           	          0	   29196190	   32849380	   32337548	       0.00	           	           	
 2011/07/22	 4034.42	 4056.46	 4020.39	 4039.64	       26279468	    4062.42	    4049.15	    3963.98	    3870.74	           	           	           	           	           	          0	   26279468	   30099110	   32145434	       0.00	           	           	
 2011/07/25	 4014.46	 4014.46	 3859.98	 3873.14	       33392508	    4013.58	    4035.38	    3967.97	    3870.21	           	           	           	           	           	          0	   33392508	   29734528	   32477492	       0.00	           	           	
 2011/07/26	 3867.99	 3894.47	 3844.36	 3894.47	       22877094	    3980.27	    4030.02	    3972.28	    3869.12	           	           	           	           	           	          0	   22877094	   28229696	   31493188	       0.00	           	           	
 2011/07/27	 3870.05	 3970.64	 3864.95	 3967.30	       25745612	    3958.88	    4023.81	    3982.58	    3868.14	           	           	           	           	           	          0	   25745612	   27498176	   31040246	       0.00	           	           	
 2011/07/28	 3918.40	 3962.53	 3911.94	 3960.08	       25179708	    3946.93	    4011.91	    3990.05	    3868.30	           	           	           	           	           	          0	   25179708	   26694880	   29772128	       0.00	           	           	
 2011/07/29	 3957.63	 3972.35	 3915.74	 3927.08	       23519020	    3924.41	    3993.41	    3994.97	    3867.61	           	           	           	           	           	          0	   23519020	   26142788	   28120948	       0.00	           	           	
 2011/08/01	 3918.67	 3959.54	 3904.77	 3948.66	       20699494	    3939.52	    3976.55	    3996.68	    3866.91	           	           	           	           	           	          0	   20699494	   23604188	   26669358	       0.00	           	           	
 2011/08/02	 3922.72	 3932.41	 3863.94	 3932.41	       25286096	    3947.11	    3963.69	    3995.64	    3865.31	           	           	           	           	           	          0	   25286096	   24085988	   26157840	       0.00	           	           	
 2011/08/03	 3880.83	 3966.57	 3880.83	 3958.09	       24719988	    3945.26	    3952.07	    3994.86	    3863.61	           	           	           	           	           	          0	   24719988	   23880860	   25689518	       0.00	           	           	
 2011/08/04	 3969.52	 3987.66	 3954.99	 3971.89	       24348736	    3947.63	    3947.28	    3994.69	    3861.88	           	           	           	           	           	          0	   24348736	   23714666	   25204772	       0.00	           	           	
 2011/08/05	 3819.03	 3913.93	 3818.21	 3884.14	       25803318	    3939.04	    3931.73	    3990.44	    3859.64	           	           	           	           	           	          0	   25803318	   24171528	   25157158	       0.00	           	           	
 2011/08/08	 3817.39	 3843.14	 3611.31	 3687.33	       31299650	    3886.77	    3913.15	    3974.26	    3853.75	           	           	           	           	           	          0	   31299650	   26291558	   24947872	       0.00	           	           	
 2011/08/09	 3542.27	 3699.23	 3500.35	 3678.83	       29730308	    3836.06	    3891.58	    3960.80	    3847.76	           	           	           	           	           	          0	   29730308	   27180400	   25633194	       0.00	           	           	
 2011/08/10	 3753.23	 3782.99	 3731.70	 3738.06	       31074956	    3792.05	    3868.66	    3946.23	    3843.13	           	           	           	           	           	          0	   31074956	   28451392	   26166126	       0.00	           	           	
 2011/08/11	 3642.45	 3806.61	 3642.45	 3806.61	       30577184	    3758.99	    3853.31	    3932.61	    3839.27	           	           	           	           	           	          0	   30577184	   29697082	   26705874	       0.00	           	           	
 2011/08/12	 3838.43	 3871.53	 3833.52	 3858.90	       32506256	    3753.95	    3846.49	    3919.95	    3836.49	           	           	           	           	           	          0	   32506256	   31037670	   27604598	       0.00	           	           	
 2011/08/15	 3872.16	 3920.89	 3864.51	 3920.89	       30722856	    3800.66	    3843.72	    3910.13	    3835.00	           	           	           	           	           	          0	   30722856	   30922310	   28606932	       0.00	           	           	
 2011/08/16	 3924.20	 3934.53	 3881.55	 3893.43	       29787464	    3843.58	    3839.82	    3901.75	    3835.52	           	           	           	           	           	          0	   29787464	   30933744	   29057072	       0.00	           	           	
 2011/08/17	 3880.88	 3913.14	 3869.15	 3893.82	       27151128	    3874.73	    3833.39	    3892.73	    3835.97	           	           	           	           	           	          0	   27151128	   30148980	   29300186	       0.00	           	           	
 2011/08/18	 3890.39	 3890.39	 3821.18	 3824.49	       24956116	    3878.31	    3818.65	    3882.96	    3836.08	           	           	           	           	           	          0	   24956116	   29024762	   29360922	       0.00	           	           	
 2011/08/19	 3727.42	 3795.94	 3727.42	 3795.94	       22108430	    3865.71	    3809.83	    3870.78	    3836.27	           	           	           	           	           	          0	   22108430	   26945196	   28991434	       0.00	           	           	
 2011/08/22	 3803.25	 3831.90	 3769.51	 3780.84	       21000176	    3837.70	    3819.18	    3866.16	    3838.26	           	           	           	           	           	          0	   21000176	   25000662	   27961488	       0.00	           	           	
 2011/08/23	 3804.61	 3851.83	 3780.93	 3851.83	       23149040	    3829.38	    3836.48	    3864.03	    3842.43	           	           	           	           	           	          0	   23149040	   23672978	   27303360	       0.00	           	           	
 2011/08/24	 3873.40	 3895.06	 3851.07	 3855.90	       26993548	    3821.80	    3848.26	    3858.46	    3845.40	           	           	           	           	           	          0	   26993548	   23641462	   26895220	       0.00	           	           	
 2011/08/25	 3865.70	 3909.38	 3843.35	 3909.38	       27808810	    3838.78	    3858.54	    3855.93	    3848.54	           	           	           	           	           	          0	   27808810	   24212002	   26618382	       0.00	           	           	
 2011/08/26	 3891.72	 3939.05	 3891.72	 3932.29	       25985640	    3866.05	    3865.88	    3856.19	    3853.02	           	           	           	           	           	          0	   25985640	   24987444	   25966320	       0.00	           	           	
 2011/08/29	 3906.81	 3925.87	 3901.04	 3907.33	       23977728	    3891.35	    3864.52	    3854.12	    3855.97	           	           	           	           	           	          0	   23977728	   25582954	   25291808	       0.00	           	           	
 2011/08/30	 3933.23	 3940.35	 3859.50	 3860.56	       24822264	    3893.09	    3861.24	    3850.53	    3857.52	           	           	           	           	           	          0	   24822264	   25917596	   24795286	       0.00	           	           	
